은행명,상품종류,상품이름,조항,조항이름,조항내용
우리은행,대출,전 자 방 식 외 상 매 출 채 권 결 제 제 도 기 본 약 관,제9조,(결제방법),"① 은행은 만기 도래된 전자방식 외상매출채권 내역을 구매기업이 조회 할 수 있도록 합
② 구매기업은 만기 도래된 전자방식 외상매출채권 해당금액을 은행이 정한 시간까지 입 금하여야 합니다.
③ 은행은 제2항의 입금금액을 구매기업 결제계좌에서 예금청구서 없이 출금하여 판매기
업 계좌에 입금하거나 판매기업의 외담대를 상환하기로 합니다."
우리은행,대출,전 자 방 식 외 상 매 출 채 권 결 제 제 도 기 본 약 관,제10조,(결제자금 부족 시 결제절차),"① 같은 날 만기 도래된 외상매출채권이 여러 건인 경우 전자방식 외상매출채권의 결제 순서는 구매기업과 은행이 체결한 약정에 따릅니다.
② 전항의 약정에 따라 결제순서가 지정되지 않은 경우 구매기업이 동일한 판매기업에 대 하여 부담하는 지급채무의 결제순서는 구매기업이 정하는 바를 따릅니다.
③ 전2항에 따라 결제순서가 지정되지 않은 경우 판매기업이 동일한 구매기업에 대하여 보유한 수취채권의 결제순서는 판매기업이 정하는 바를 따릅니다."
우리은행,대출,전 자 방 식 외 상 매 출 채 권 결 제 제 도 기 본 약 관,제11조,(전자방식 외상매출채권의 정보집중),"① 은행은 다음 각 호의 어느 하나에 해당하는 전자방식외상매출채권에 대하여 미결제 처 리합니다.
1. 예금부족 또는 지급자금의 부족
2. 무거래
3. 사고신고서 접수(계약불이행, 피사취, 합의불가)
4. 법적제한
② 은행은 제1항의 미결제 전자방식외상매출채권 발행인인 구매기업에 대하여 다음 각 호의 어느 하나에 해당하는 사유 발생 시 거래정지를 하며, 그에 따른 거래정지일은 다음과 같습니다.
1. “예금부족”미결제로서 은행으로부터 입금통보가 없을 때 : 미결제일로부터 제3 영업일
2. “무거래”로 미결제된 때 : 미결제일의 익영업일
3. “사고신고서 접수” 또는 “법적제한”중 지급정지가처분명령의 송달로 인한 미결 제로서 사고신고 또는 지급정지가처분 담보금의 입금통보가 없을 때 : 미결제일로부터 제3영업일
4. 모든 은행을 통하여 1년간 6회 이상 입금통보된 “예금부족”, “사고신고서 접수” 또는 “법적제한” 중 지급정지가처분명령의 송달로 인한 미결제가 있을 때 : 미결제일
의 익영업일"
우리은행,대출,전 자 방 식 외 상 매 출 채 권 결 제 제 도 기 본 약 관,제12조,(거래내용의 확인),"① 행은 전자방식 외상매출채권 거래의 처리결과를 이용자가 전자적 장치를 통하여 확인 할 수 있도록 하여야 합니다.
② 제1항의 규정에도 불구하고 이용자가 요청하는 거래내용을 전자적 장치 및 대체 전자
적 장치로도 확인이 불가능할 경우 은행은 해당 거래내용을 서면 형태로 이용자에게 교부하기로 합니다.
③ 이용자는 요청한 거래내용과 제1항과 제2항에 의한 처리결과가 일치하는지 여부를 확 인하여야 합니다."
우리은행,대출,전 자 방 식 외 상 매 출 채 권 결 제 제 도 기 본 약 관,제13조,(전자방식 외상매출채권의 취소/정정),"① 구매기업은 전자방식 외상매출채권의 취 소/정정을 당해 전자방식 외상매출채권의 만기일 전 은행영업일까지 신청할 수 있습니다.
② 제1항에도 불구하고 판매기업이 외담대를 취급한 경우에는 당해 전자방식 외상매출채 권의 취소/정정이 불가합니다.
③ 구매기업은 기 발행된 전자방식 외상매출채권의 취소/정정시 판매기업의 동의를 받기
로 합니다.
여신공통(. 210x297) 백상지80g/㎥ (2020.03제정)

④ 제3항에도 불구하고 아래의 경우에는 판매기업의 동의를 생략 하기로 합니다.
1. 전자방식 외상매출채권 발행 당일에 취소/정정하는 경우
2. 전자방식 외상매출채권에 대하여 압류 또는 가압류 결정문이 송달된 경우
⑤ 구매기업이 전자방식 외상매출채권의 취소/정정에 관한 판매기업의 동의를 구할 수 없는 부득이한 경우에는 판매기업 앞 취소/정정 통지에 대한 내용증명우편 발송 및 취 소신청서 제출시 판매기업의 동의 없이 취소/정정 가능합니다."
우리은행,대출,전 자 방 식 외 상 매 출 채 권 결 제 제 도 기 본 약 관,제14조,(손실부담 및 면책),"① 은행은 구매기업이 전자적 장치를 사용하여 등록한 매매 계약내용 등에 관하여는 그 진위를 보장하지 아니하며 구매기업이 진위여부를 확인하지 아니하고 전자방식 외상 매출채권을 발행함으로 인해 발생된 이용자의 손해에 대하여 은행의 고의 또는 과실이 없는 경우 책임을 지지 아니합니다.
② 은행은 이용자간에 물품의 배송, 운송, 하자, 반품 등 매매계약 관계에 일체 관여하지 아니하며 이에 대하여 은행의 고의 또는 과실이 없는 경우 책임을 지지 아니합니다.
③ 은행은 이용자가 은행에 제출한 주소(이메일 주소 포함)의 오류기재 등으로 발생한 손 해는 은행의 고의 또는 과실이 없는 경우 책임을 지지 아니합니다.
④ 은행은 접근매체의 위조나 변조로 발생한 사고, 계약체결 또는 거래지시의 전자적 전 송이나 처리과정에서 발생한 사고, 접근매체의 분실, 도난 등으로 발생한 사고에 대한 보상은 ""전자금융거래기본약관""의 제20조를 준용하여 처리하기로 합니다."
우리은행,대출,전 자 방 식 외 상 매 출 채 권 결 제 제 도 기 본 약 관,제15조,(통지의 효력),"① 은행이 이용자가 신고한 최종 주소지에 서면통지를 발송한 경우 에는 보통의 우송기 간이 경과한 때에 도달한 것으로 추정합니다. 그러나 이메일 주소 등 전자문서를 수신 할 수 있는 전자적 장치가 존재하는 경우에는 전자적 장치에 입력된 때를 도달한 것으
로 간주합니다.
② 이용자가 제3조 제4항에 의한 변경신고를 게을리하여 제1항에 의하여 발송한 서면통
지 또는 기타서류가 이용자에게 연착하거나 도달되지 아니한 때에는 보통의 우송기간
이 경과된 때에 도달한 것으로 간주합니다.
③ 은행이 이용자에 대한 통지 등의 사본을 보존하고 그 발신의 사실 및 연월일을 장부 등에 명백히 기재한 때에는 발송한 것으로 간주합니다."
우리은행,대출,전 자 방 식 외 상 매 출 채 권 결 제 제 도 기 본 약 관,제16조,(약관 변경),약관의 변경은 전자금융거래 기본약관 약관의 변경 조항을 준용합니다.
우리은행,대출,전 자 방 식 외 상 매 출 채 권 결 제 제 도 기 본 약 관,제17조,(이의 제기),"① 이용자는 결제제도에 관하여 이의가 있을 때에는 은행의 분쟁처리 기구에 그 해결을 요구하거나 금융감독원 금융분쟁조정위원회, 한국소비자원 소비자분쟁조정위원회 등
을 통하여 분쟁조정을 신청할 수 있습니다.
② 이용자가 은행의 분쟁처리기구에 이의를 제기한 경우 은행은 합리적인 기간 이내에 이
에 대한 조사 또는 처리결과를 이용자에게 알려야 합니다.
③ 이용자는 사고발생으로 인한 손해배상 등 분쟁처리와 관련한 은행의 사고조사 및 관계 당국의 수사 또는 조사 절차에 협조하여야 합니다."
우리은행,대출,전 자 방 식 외 상 매 출 채 권 결 제 제 도 기 본 약 관,제18조,(약관적용의 우선순위),"① 은행과 이용자 사이에 개별적으로 합의한 사항이 이 약관에서 정한 사항과 다를 때에
는 그 합의사항을 이 약관에 우선하여 적용합니다.
② 이 약관에서 정하지 않은 사항에 대하여는 다른 약정이 없는 경우 전자금융거래법, 전 자문서 및 전자거래기본법, 전자서명법, 대·중소기업 상생협력 촉진에 관한법률 및 동
법 시행령, 하도급거래 공정화에 관한 법률 및 동 법 시행령, 금융결제원 B2B업무 규
약 및 동 시행세칙, 전자금융거래기본약관, 예금거래기본약관 및 은행여신거래기본약 관(기업용)을 적용합니다.
여신공통(. 210x297) 백상지80g/㎥ (2020.03제정)"
우리은행,대출,전 자 방 식 외 상 매 출 채 권 결 제 제 도 기 본 약 관,제19조,(준거법),"이 약관의 해석․적용에 관하여는 대한민국법을 적용합니다.
[변경사항] 기존 가입고객 구분 변경일 내용 관련조항 적용여부 1차 2009.12.22. 제정 - - 제11조의2, 채권미결제 사유 세분화, 제4,11,13 2차 2015.07.01. 적용 채권미결제시 발행기업 거래정지 적용 ,14,16,18 조 결제자금 부족에 따른결제순서 및 면책조항 3차 2016.09.26. 제10,14조 적용 에대한 내용 변경 상생협력법상60일 초과이자분에 대한 구매 기업 부담의무조항 명시, 제8,16,18 4차 2017.12.29. 적용 약관변경시 준용약관 변경, 조 약관적용 관련법령 추가 하도급법상 60일 초과이자분에대한 구매기 5차 2018.11.30. 업 부담의무조항 명시, 제8,18조 적용 약관적용 관련법령 추가 규정명칭 변경반영, 수수료 조항 변경, 외상 6차 2019.05.30. 제2,6,7조 적용 매출채권의 최장 만기단축 7차 2020.03.30. 은행의 면책조항 개정 제14조 적용 여신공통(. 210x297) 백상지80g/㎥ (2020.03제정)"
