은행,예/적금 또는 대출,상품이름,조항,조항이름,조항내용
KB_bank,대출,개인정보 안내문,2,고객	개인(신용)정보의	제공	및	마케팅	활용	중단	신청,"가.  고객은 가입신청 시 동의한 본인 개인(신용)정보의 제3자 제공 또는 귀행의 금융상품(서비스) 소개 등 영업목적의 사용에
대하여 전체 또는 사안별로 당행에 제공·활용을 중단시킬 수 있습니다.(개인정보 보호법 제37조, 신용정보의 이용 및 보호
에 관한 법률 제37조)
주)  다만 ① 법률에 특별한 규정이 있거나 법령상 의무를 준수하기 위하여 불가피한 경우, ② 다른 사람의 생명·신체를 해할
우려가 있거나 다른 사람의 재산과 그 밖의 이익을 부당하게 침해할 우려가 있는 경우, ③ 개인(신용)정보를 처리하지 아니
하면 정보주체와 약정한 서비스를 제공하지 못하는 등 계약의 이행이 곤란한 경우로서 정보주체가 그 계약의 해지 의사를
명확하게 밝히지 아니한 경우에는 제공·활용 중단 신청이 거절될 수 있습니다.
주)  신용정보집중기관 또는 신용조회회사에 제공하여 개인의 신용도를 평가하기 위한 목적으로 행한 신용정보의 제공 동의는
철회할 수 없습니다. (신용정보의 이용 및 보호에 관한 법률 제37조 제1항 단서)
나. 본인 개인(신용)정보의 제공 및 마케팅 활용 중단을 원하시는 고객은 아래의 매체를 통하여 신청하여 주시기 바랍니다.
신청방법 ■
·인터넷접수 : www.kbstar.com
·전화접수 : 당행 콜센터 1588-9999, 국민카드 고객센터 1588-1688
·서면접수 : 당행 전 영업점
다.  위의 신청과 관련하여 불편함을 느끼시거나 애로가 있으신 경우 당행의 신용정보관리·보호인/개인정보 보호책임자 또는
전국은행연합회(민원상담실), 금융감독원(금융민원실) 앞으로 연락하여 주시기 바랍니다.
연락처 ■
·당행 개인정보 보호책임자 및 신용정보관리·보호인 연락처 : 정보보호부 02-2073-6745,서울시 영등포구 의사당대로 13
·은행연합회 : 민원상담실 1544-1040, 서울시 중구 명동11길 19(명동 1가)
·금융감독원 : 금융민원실 1332, 서울시 영등포구 여의대로 38"
KB_bank,대출,개인정보 안내문,3,고객	개인(신용)정보의	자기정보결정권,"가.  고객은 개인정보 보호법, 신용정보의 이용 및 보호에 관한 법률 및 신용정보업감독규정 등에 따라 아래의 권리가 부여되어
있습니다. 동 권리의 세부내용에 대해서는 당행 홈페이지(www.kbstar.com) 또는 금융감독원 홈페이지(www.fss.or.kr)에
게시되어 있습니다. 동 권리를 행사하고자 하는 고객은 당행 홈페이지(www.kbstar.com) 또는 각 영업점 앞으로 신청하여
주시기 바랍니다.
개인(신용)정보	열람	및	오류	개인(신용)정보의	정정·삭제	요구권	(개인정보	보호법	제35조,	제36조,	신용정보의	이용	및	 ■
보호에	관한	법률	제38조)
-  당행에 본인의 개인(신용)정보에 대한 열람을 요구할 수 있는 권리 및 자신의 개인(신용)정보를 열람한 후 사실과 다르거나
확인할 수 없는 개인(신용)정보에 대하여 정정 또는 삭제를 요구할 수 있는 권리
개인신용정보	이용·제공사실	통보	요구권	(신용정보의	이용	및	보호에	관한	법률	제35조) ■
-  신용정보회사 등이 본인에 관한 신용정보를 이용·제공한 경우 매1년마다 이용·제공 현황을 통보해줄 것을 “정기통지
신청”을 통해 요구할 수 있는 권리
개인신용정보	삭제요구권(신용정보의	이용	및	보호에	관한	법률	제38조의3) ■
-  당행과의 금융거래 종료 후 법령에서 정한 기간이 경과 시 당행이 보유한 본인 정보의 파기를 요구할 수 있는 권리
개인신용정보	이용	및	제공	사실	조회	요청권(신용정보의	이용	및	보호에	관한	법률	제35조)	■
-  금융회사가 내부경영관리의 목적으로 이용하거나 반복적인 업무위탁을 위해 제공하는 경우 등을 제외하고 개인신용정보
를 이용하거나 제공중인 현황을 확인할 수 있는 권리
연락중지	청구권(신용정보의	이용	및	보호에	관한	법률	제37조	제2항)	■
-  원치 않는 마케팅 목적의 연락(휴대폰 전화 또는 문자메세지)을 거부할 수 있는 권리
나.  고객은 본인 개인(신용)정보를 개인신용평가회사(마이크레딧, 크레딧뱅크, 사이렌24, 올크레딧 등)를 통하여 연간 일정 범위
내에서 확인할 수 있습니다. 자세한 사항은 각 개인신용평가회사에 문의하시기 바랍니다.
·마이크레딧 : 02) 1588-2486, www.mycredit.co.kr
·크레딧뱅크 : 02) 3771-1004, www.creditbank.co.kr
·사이렌24 : 02) 1577-1006, www.siren24.com
·올크레딧 : 02) 708-1000, www.allcredit.co.kr"
KB_bank,대출,개인정보 안내문,4,개인(신용)정보	유출시	피해보상,"당행의 고의 또는 과실 등 귀책사유로 인한 개인(신용)정보 유출로 고객님에게 발생한 손해에 대해 관계 법령 등에 따라 보상 받으실
수 있습니다."
KB_bank,대출,대출거래약정서,전문,,"은 행 용본 약관은 관련 법령 및 내부통제 절차에 따라 작성되었으며 대출계약 체결 시 필수적으로 고객님에게 제공됩니다.
은행은 본인에게 이 약정서상의 중요한 내용을 설명하여야 하며, 은행여신거래기본약관(가계용)과 이 약정서의 사본을 교부하여야 합니다.
대출거래약정서(Ⅰ) (가계용)
(작성일자 : 20        .         .         )
1.  본인은 주식회사 국민은행(이하 “은행”)과 아래의 조건에 따라 대출거래를 함에 있어 은행여신거래기본약관(가계용) 및 이 약정서 사본을 확실히 수령하고, 주요 내용에 대하여
충분한 설명을 듣고 이해하였습니다.
2.  본인은 개인(신용)정보 조회·수집·이용·제공 동의서를 이해하고 동의하며, 개인(신용)정보 수집·이용·제공에 대한 고객권리안내문에 관해 자세히 설명 듣고 수령하였습니다.
3.  변동금리대출은 대출기간 중 대출이자율이 인상될 수 있으며, 이에 따라 재무적 부담이 증가될 수 있다는 내용에 대하여 충분한 설명을 듣고 이해하였습니다.
주    소"
KB_bank,대출,대출거래약정서,1,거래조건  (거래방식이 수 개로 되어 있는 경우 은행 직원의 설명을 듣고 해당되는 “” 내에 “∨” 표시합니다.),"대출취급 및 상환기일을 연장 할 때 실행사실에 대한 서면통보를 생략함에 동의합니다.⑭ 서면통보등
이자 또는 할부금 등을 납입지체 할 때 동 사실의 서면통보 없이 대출금잔액에 대한 지연배상금을 지급함에 동의합니다. 생략신청
※ 은행영업시간 마감이후 자동화기기 또는 전자금융매체를 통한 계좌입금분은 당일 중 상환으로 처리되지 않을 수 있음을 유의하시기 바랍니다.
※ 대출기간 만료일이 토요일 또는 공휴일인 경우 그 만료일은 토요일 또는 공휴일로 하되, 상환기일은 은행의 다음영업일로 이연되며, 이연기간의 이자는 약정이자로 부담하기로 합니다."
KB_bank,대출,대출거래약정서,2,대출금 수령계좌 지정·수령위임 표시제3조 기타 특약사항,"계좌번호 :
대출금수령계좌
예금주 :(서명 또는 인)
위임자(채무자)(서명 또는 인)
※ 특약내용을 본란에 기재하기 어려울 경우 약정서 후면의 별도 기재란을 이용하시기 바람E009–206(210×297) NCR지 (2021. 03 개정) K11"
KB_bank,대출,대출거래약정서,4,대출이자율의 적용 및 변동,"①  제1조 제7항의 대출이자율 중 「MOR」또는「COFIX」를 기준으로 약정하는 대출의 경우, 대출을 실행하는 날의 「MOR」또는「COFIX」금리에 따라 고객님의 대출이자율이
적용됩니다. 이 경우에는 실제 적용할 대출이자율을 대출거래장에 표시하고, 개별통지는 생략합니다. 다만, 대출실행내역 통지서비스를 신청한 고객에게는 신청한 통지
방법에 따라 개별통지 합니다.
② 제1조 제7항의 「MOR」과 「COFIX」는 다음 각 호와 같이 결정됩니다.
1.  「MOR」 : 「MOR」은 제1조 제7항에서 선택한 「금리재산정주기」 또는 고정금리기간에 따라 결정됩니다. 「금리재산정주기」 또는 고정금리기간이 「3개월」인 경우 「MOR」
은 「CD 91 일물 유통수익률」, 「6개월」 이상인 경우 「MOR」은 「금리재산정주기」 또는 고정금리기간과 동일한 잔존만기를 가진 「AAA 등급 금융채유통수익률」을 각각
사용합니다. 현재 은행이 사용하는 「MOR」 중 「CD91일물 유통수익률」은 한국은행, 「금융채유통수익률」은 금융투자협회가 고시하는 전주 최종영업일 전 영업일 종가
입니다. 이 「MOR」의 적용기준은 금융환경의 변화(예 : 91일물 CD 거래 없음) 등 불가피한 사정이 발생할 경우 변경될 수 있습니다. 이 경우 은행은 영업점 게시판,
인터넷 매체 등을 통해 고시하기로 합니다.
2.  「COFIX」 : 「COFIX」는 대출실행일 직전 영업일 전국은행연합회에 최종 고시되어 있는 「신규취급액기준 COFIX」,「신 잔액기준 COFIX」, 「잔액기준 COFIX」 중 고객
이 약정을 할 때 선택한 금리를 적용합니다. 이 「COFIX」의 적용기준은 금융환경의 변화(예 : COFIX 전국은행연합회 고시 없음) 등 불가피한 사정이 발생할 경우 변
경될 수 있습니다. 이 경우 은행은 영업점 게시판, 인터넷 매체 등을 통해 고시하기로 합니다.
③ 대출실행일에 결정된 대출이자율은 다음 각 호와 같이 변동됩니다.
1. 제1조 제7항의 「변동금리」 또는 「혼합금리」 대출의 대출기간 만료일 이내
가.  「MOR」에 연동하는 대출 : 대출실행일부터 매 「금리재산정주기」가 도래하는 날에 제2항에 의해 정해진 「MOR」과 제9조에 의해 정해진 우대금리 적용기준에 따라
재산정됩니다.
나.  「COFIX」에 연동하는 대출 : 대출실행일부터 매 「금리재산정주기」가 도래하는 날 직전 영업일 전국은행연합회에 최종 고시되어 있는 「COFIX」와 제9조에 의해 정
해진 우대금리 적용기준에 따라 재산정됩니다.
다.  「수신(신탁)금리」에 연동하는 대출 : 수신(신탁)금리가 변동된 날에 대출이자율이 변동됩니다. 다만, 복수예금을 담보로 한 대출은 이자납부 시점의 담보제공금액
을 기준으로 재산출한 가중평균 수신금리에 따라 대출이자율이 변동되고, 또한 일부상환 등에 따라 채무자의 신청에 의해 담보예금별 담보제공금액이 변경되는 경
우 변경된 담보제공금액을 기준으로 재산출한 가중평균 수신금리에 따라 대출이자율이 변동됩니다.
라. 「기타」 대출 : 은행과 협약기관(또는 고객)이 별도 정한 바에 따라 이자율이 변동됩니다.
2. 제1조 제7항의 「고정금리」, 「변동금리」, 「혼합금리」 대출의 대출기간 만료일 이후 : 기한연장 시점에 은행이 정한 기준을 따르기로 합니다."
KB_bank,대출,대출거래약정서,5,지연배상금 및 지연배상금률,"①  이자 또는 분할상환원(리)금이 납입기일에 상환되지 않을 경우에는 납입기일 다음 날부터 실제 납입일 전일까지 납입할 금액에 대하여 제4항에서 정한 지연배상금률에
의한 지연배상금을 지급하기로 합니다.
대출기간 만료일에 채무를 이행하지 아니하거나, 이자를 지급하여야 할 때부터 1개월(주택담보대출의 경우 2개월)간 지체한 때, 분할상환원(리)금의 지급을 2회(주택담②
보대출의 경우 3회) 이상 연속하여 지체한 때 등 은행여신거래기본약관(가계용) 제7조에 의하여 기한의 이익을 상실한 때에는, 그 다음 날부터 대출잔액에 대하여 지연
배상금을 지급하기로 합니다.
③ 제11조 제4항 및 제5항의 경우 상계 후의 대출금 잔액에 대하여 그 다음 날부터 지연배상금을 지급하기로 합니다.
지연배상금률은 제1조 제7항에 의해 결정된 대출이자율에 연체가산율 연3%를 더하여 결정되며, 최고 지연배상금률은 아래와 같습니다.④
•  연15%. 다만, 제1조 제7항의 대출이자율이 최고 지연배상금률 이상인 경우 지연배상금률은 대출이자율에 연2%를 더한 율을 적용하기로 합니다."
KB_bank,대출,대출거래약정서,6,중도상환수수료,"이 약정에 의한 대출기간 중에 대출금액의 전부 또는 일부를 상환하는 경우에는 제2항에서 정하는 계산방법에 따라 은행에 중도상환수수료를 지급하여야 합니다.①
② 중도상환수수료는 중도상환원금 × 수수료율 × (잔존일수 ÷ 대출기간)으로 합니다.
1. 수수료율은 제1조 제10항에서 정한 율을 적용하기로 하며 대출기간 중에 담보변경 등이 있는 경우에도 대출취급 당시의 수수료율에 따르기로 합니다.
2.  잔존일수는 상환방법에 관계없이 제1조 제4항의 대출개시일로부터 대출기간 만료일까지의 일수에서 상환일까지의 경과일수를 차감하여 계산하되, 대출개시일로부터
대출기간 만료일(기한연장 포함)까지의 일수가 3년을 초과하는 경우에는 3년째 되는 날을 대출기간 만료일로 합니다.
3.  대출기간은 대출실행방법에 관계없이 제1조 제4항의 대출개시일로부터 대출기간 만료일까지의 일수로 계산하되, 대출개시일로부터 대출기간 만료일(기한연장  포함)
까지의 일수가 3년을 초과하는 경우에는 3년째 되는 날을 대출기간 만료일로 합니다.
③ 제1항에 불구하고 다음 각호의 1에 해당하는 경우 또는 은행에서 별도로 정한 경우에는 중도상환수수료를 면제합니다.
1. 매월 납부하는 할부금에 포함된 대출원금
2. 기한의 이익상실 등으로 은행이 법적조치(경매, 소송 등)를 통해 대출금을 기일 전에 회수하는 경우
3. 은행여신거래기본약관(가계용) 제10조(은행으로부터 상계)의 사유로 예금과 대출금의 전부 또는 일부를 상계하는 경우
4. 잔여대출기간이 3개월 미만인 경우. 다만, 잔여대출기간은 기한전 중도상환일 다음날부터 대출기간 만료일까지 기간으로서 월단위 미만은 버립니다."
KB_bank,대출,대출거래약정서,7,대출금 상환방법,"① 일시상환방식 : 대출기간 중에는 이자지급일에 이자만 납부하고, 대출기간 만료일에 대출원금을 전액 상환합니다.
② 분할상환방식
1. 원리금균등 분할상환 : 매월 이자지급일에 동일한 할부금을 상환합니다.
2. 원금균등 분할상환 : 매월 이자지급일에 이자 및 동일한 할부원금을 상환합니다.
3. 할부금고정 분할상환 : 매월 이자지급일에 최초 할부금을 만기까지 상환하고, 잔액은 대출기간 만료일에 전액 상환합니다.
4.  고객원금지정 분할상환 : 매월 이자지급일에 제1조 제11항의 상환방법에서 고객님이 지정한 할부원금과 이자를 함께 상환하고, 잔액은 대출기간 만료일에 전액 상환합니다.
5. 혼합상환 : 제1조 제11항의 상환방법에서 고객님이 지정한 대출원금은 만기일에 일시 상환하고, 나머지 금액은 매월 이자지급일에 동일한 할부금으로 상환합니다."
KB_bank,대출,대출거래약정서,8,대출금 수령 위임,"본인이 은행으로부터 이 약정서에 의해 대출을 받음에 있어 동 대출금(부대비용을 정산하지 않은 경우 이를 차감한 금액)의 수령할 권한을 제2조와 같이 위임하며, 이에 따
른 분쟁 등이 있을 경우 본인이 책임을 부담하기로 합니다.
은 행 용"
KB_bank,대출,대출거래약정서,9,우대금리 및 적용기준,"이후에는 제3항에서 정한 바에 따라 재산정되어 우대금리를 적용① 제1조 제7항의 대출이자율은 대출 실행시 아래 선택 항목의 우대금리가 적용되며, 하기로 확인합니다.
※ 은행직원의 설명을 들으시고 해당 “” 내에 “∨” 표시하시고, 우대항목 및 우대율을 기입합니다.
금리
우대
항목
(Ⅰ)
금리
우대
항목
(Ⅱ)
대출신규일로부터 3개월간 적용하며, 이후(기한연장 포함) 1개월 단위로 금리우대 조건 이행 시 자동연장②  금리우대항목(Ⅰ)에 의한 우대기간은  됩니다.
만약, 매월 상기 금리우대 조건을 이행하지 않거나 유지되지 않을 경우에는 우대받은 금리가 자동으로 인상되며, 금리인상 후 상기 조건을 재이행하는 경우에는 금리우
대가 재적용됩니다. 인상된 금리변동내역은 신청하신 이자통지/금리변경내역 통지 서비스에 따라 본인에게 통보됩니다.
우대금리재산정시 아래 기준에 따라 우대금리가 적용되며, 항목별로 별도의 정함이 있는 경우 그에 따르기로 합니다.③ 우대금리 세부 적용기준 :
1.  신용카드 이용실적 우대 : 결제계좌가 당행인 「KB국민카드」 社의 개인신용카드 이용실적이 있는 경우 최근 3개월 카드이용금액에 따라 차등 적용합니다.
1일~10일전전월말기준 최근 3개월 이용실적11일~말일전월말기준 최근 3개월 이용실적  가.  대출실행일이 인 경우 을 기준으로 하고, 인 경우에는 을 기준으로 적용
합니다.
나.  실적산정기간 최종월의 익월 5일까지 KB국민카드社에 신용카드 이용전표(취소전표 포함)가 매입되지 않은 경우 해당 이용금액(취소금액 포함)은 다음 금리산정
기간의 실적으로 반영됩니다.
다. 신용카드 이용금액에서 현금서비스금액, 연회비, 제 수수료, 연체료는 제외됩니다.
아파트관리비, 지로, 금융결제원CMS, 펌 뱅킹 자동이체계좌간 자동이체는 제외 2. 자동이체 실적우대 : 본인 계좌로  출금실적이 있는 경우에 인정되며, 됩니다.
1일~10일전전월말기준2건이상 자동이체 출금실적11일~말일전월말기준 2건이상 자동이체 출금실적   대출실행일이 인 경우 으로 을 기준으로 하고 인 경우 을 적용합
니다.
3. 급여(연금)이체 관련 실적우대
전월말기준 최근 3개월간 2회 이상  가. 은행에 급여(연금)이체 계약이 등록되어 우대금리재산정시점  본인 계좌로 급여(연금)이체 실적이 확인되는 경우
나.  은
[
다. 「KB급여이체 신용대출」 기본 우대의 경우 ‘가’ 항의 조건을 충족하는 경우에 한하여 우대금리를 적용합니다.
전일기준(전자금융의 경우 전일기준 최근 1개월 이내) 4. 예금/전자금융 관련 실적우대 : 우대금리재산정시점 으로 제1항에서 정한 실적기준이 충족되는 경우 적용합니다.
5. 기타 거래실적 등에 의한 우대(Ⅰ~Ⅲ) : 은행 거래실적이 우수하거나 거래실적 증대가 예상되는 경우 제1항에서 정한 우대기간까지 적용합니다."
KB_bank,대출,대출거래약정서,10,질권의 목적인 예금 등의 표시 (단위 : 원),수입인지 붙이는 곳
KB_bank,대출,대출거래약정서,11,담보권 설정,"① 이 약정에 의한 채무를 담보하기 위하여 제10조에 표시한 예금 등에 질권을 설정하고 은행 앞으로 그 증서(통장)의 인도를 마쳤습니다.
②  제1항에 의한 질권의 효력은 원금·수익권(이 계약 이후에 적립되는 금액을 포함합니다)과 이에 부수하는 이자·수익의 수익권, 특별장려금, 법정장려금 등에 미칩니다.
③  예금 등이 기한연장·개서(새로씀)·갱신·분할·병합·증액·감액 또는 이자가 원금에 가산된 경우에도 그 위에 질권의 효력이 미침을 승인하며, 그 목적인 신탁이 기
간연장되거나 연체로 말미암아 자동연장처리된 경우에 있어서도 그에 대한 수익권 위에 효력이 미침을 승인합니다.
④ 은행은 제1항에 의한 질권을 행사하지 아니하고 은행여신거래기본약관(가계용)의 정하는 바에 따라 은행의 채권과 제10조에 표시한 예금 등을 상계할 수 있습니다.
⑤  적립식예금 관련 대출인 경우 은행은 대출금이자 및 제1항의 질권의 목적인 관련 예금 등의 월적립금이 6개월(적립식신탁대출의 경우 4회)이상 납입지체된 때에는 대출
기간 만료일 이전이더라도 통지에 의해 담보예금 등과 대출금을 상계할 수 있습니다."
KB_bank,대출,대출거래약정서,12,"담보, 보험 및 추가담보 제공","①  본인은 은행의 대출을 받아 건설 또는 구입하는 시설물과 건물(대출 받은 토지 위에 건설하는 시설물, 건물 포함)은 건설도중이나 건설완료 후에도 은행의 승인 없이 그
소유권 이전행위, 저당권, 지상권(타인의 토지에 건물, 기타의 공작물을 세우거나 수목을 심어 소유하려는 목적으로 그 토지를 사용할 수 있는 권리), 전세권, 가등기, 임
차권 등 각종 권리의 설정행위를 하지 않겠으며, 제3자로부터 은행의 권리가 침해되는 일이 없기로 하며, 동 시설물과 건물은 토지와 함께 은행에 담보로 제공하기로 하
며, 은행이 요청하는 경우 은행이 동의하는 종류와 금액의 보험에 가입하고, 그 보험금 청구권에 은행을 위하여 질권설정하기로 합니다.
② 본인이 담보로 제공할 토지에 대하여 지적공부 및 등기부정리가 완료되지 아니한 경우에 해당 토지의 지적정리 완료 후에도 제1항을 준용하기로 합니다.
③ 본인이 담보로 제공한 담보물의 담보가치가 감소(후취담보취득을 할 때 포함)한 경우에는 은행여신거래기본약관(가계용) 제6조(담보의제공)에 따르기로 합니다."
KB_bank,대출,대출거래약정서,13,대출금 상환 또는 채무인수 의무,"① 대출을 받은 후 해당 시설물과 건물 또는 토지의 소유권을 이전한 경우에는 은행이 인정하는 양수인으로 하여금 채무를 인수하게 하거나 대출금 전액을 상환합니다.
② 이 약정에 의한 전세자금대출을 받은 후 임대차계약이 종료되어 새로운 임대차 계약이 체결되지 아니한 경우에는 은행의 요구에 의하여 곧 대출금 전액을 상환합니다."
KB_bank,대출,대출거래약정서,14,기한연장,"① 대출기간이 만료된 때 은행이 정한 방법에 따라 기한연장되거나, 연장에 따른 대출이자율이 변경된 때에도 계속하여 이 약정에 따르기로 합니다.
②  은행이 정한 기준에 따라 자동연장조건에 일치할 경우, 은행은 “기한연장 및 금리변경”에 관하여 별도의 약정서 등을 받지 아니하고 은행이 정하는 기준에 따라 기한연장
및 금리변경 처리하기로 하며, 은행은 기한연장된 대출금의 이자율과 새로운 대출기간 만료일 등을 연장 후 10일 이내에 유선 또는 서면으로 통지하기로 합니다.
③  제2항에 따라 변경된 이자율에 이의가 있을 때는 변경일로부터 1개월이내에 본 약정을 해지할 수 있으며, 이 경우 해지일 까지는 변경전 대출이자율을 적용하기로 하고
해당 해지로 인하여 발생한 은행에 대한 상환채무이행을 지체하는 경우 지연배상금률을 적용하기로 합니다. 또한 동 기한내에 이의제기를 하지 않을 경우에는 변경된 내
용에 동의한 것으로 봅니다."
KB_bank,대출,대출거래약정서,15,인지세의 부담,"① 이 약정서 작성에 따른 인지세는 각 50%씩 본인과 은행이 부담합니다.
② 제1항에 의하여 본인이 부담하기로 한 인지세를 은행이 대신 지급한 경우에는 은행여신거래기본약관(가계용) 제4조에 준하여 갚기로 합니다."
KB_bank,대출,대출거래약정서,16,대출실행 중단,"은행은 대출계약 체결 후 대출실행 전에 차주에게 대출 증가, 연체 발생, 신용등급 하락 등 차주의 신용위험, 상환능력이 악화되거나 차주가 제공한 정보의 내용이 달라져
대출 실행에 중대한 영향을 미치는 경우 대출을 실행하지 않을 수 있습니다."
KB_bank,대출,대출거래약정서,17,은행여신거래기본약관(가계용)의 적용,"본 약정서에 추가하여 은행여신거래기본약관(가계용)이 적용됩니다. 추후 은행여신거래기본약관이 변경될 경우에는 변경된 바에 따릅니다.
은 행 용
※  제3조 기타 특약사항 별도 기재란
[자동이체 ( 신청   미신청)]
본인은 대출신청을 함에 있어 아래의"
